@RELATION fullstop

             @ATTRIBUTE three_before_numeric {TRUE, FALSE}

             @ATTRIBUTE two_before_type {fullstop, numeric, other}

             @ATTRIBUTE two_after_fullstop {TRUE, FALSE}

             @ATTRIBUTE one_after_type {lower, capital_common, np, comma, fullstop, numeric, quotes, other}

             @ATTRIBUTE one_before_type {title, abbrev, internal, quotes, time, other}

             @ATTRIBUTE one_before_contains_fullstop {TRUE, FALSE}

             @ATTRIBUTE one_before_capitals integer

             @ATTRIBUTE one_after_length integer

             @ATTRIBUTE one_before_length integer

             @ATTRIBUTE words_since_EOS integer

             @ATTRIBUTE words_until_EOS integer

             @ATTRIBUTE spaces_following integer

             @ATTRIBUTE class {EOS, NEOS}

             @DATA
FALSE,other,FALSE,np,other,FALSE,0,3,8,41,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,402,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,8,41,112,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,16,14,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,17,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,2,14,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,1,50,72,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,7,115,125,1,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,15,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,12,93,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,12,73,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,27,207,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,54,50,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,4,35,7,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,3,32,245,2,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,11,23,0,0,EOS
FALSE,other,FALSE,comma,internal,TRUE,0,1,3,107,15,0,NEOS
FALSE,other,FALSE,other,other,FALSE,0,2,9,90,72,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,22,55,1,EOS
FALSE,other,FALSE,numeric,quotes,FALSE,0,3,2,219,83,2,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,2,2,78,550,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,10,55,161,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,18,0,0,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,14,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,41,89,1,EOS
FALSE,other,FALSE,capital_common,other,TRUE,0,3,1,10,30,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,21,18,32,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,42,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,49,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,42,22,1,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,36,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,25,24,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,13,27,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,9,10,54,33,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,2,8,11,61,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,33,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,7,14,76,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,6,41,24,1,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,2,2,27,40,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,55,14,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,79,0,0,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,2,2,117,131,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,5,23,33,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,8,28,12,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,64,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,78,137,1,EOS
FALSE,other,FALSE,lower,abbrev,FALSE,1,3,3,55,4,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,19,20,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,77,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,8,12,66,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,11,34,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,12,178,25,2,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,3,2,466,81,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,18,26,1,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,6,49,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,227,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,9,17,8,2,EOS
FALSE,other,TRUE,other,abbrev,FALSE,0,1,3,41,1,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,363,26,2,EOS
FALSE,numeric,FALSE,other,other,FALSE,1,7,2,52,41,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,12,13,1,EOS
FALSE,other,FALSE,lower,abbrev,FALSE,1,4,2,9,19,1,NEOS
FALSE,other,FALSE,other,other,FALSE,0,1,2,33,1,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,10,225,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,8,5,42,67,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,28,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,10,172,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,31,144,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,4,10,51,2,EOS
FALSE,other,FALSE,other,title,FALSE,1,5,2,7,49,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,15,41,2,EOS
FALSE,other,FALSE,numeric,other,FALSE,1,1,3,12,6,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,7,12,156,169,1,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,27,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,5,20,8,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,4,32,88,1,EOS
FALSE,fullstop,FALSE,np,other,FALSE,0,3,2,36,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,11,28,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,11,167,83,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,17,97,2,EOS
FALSE,other,FALSE,other,other,TRUE,2,8,3,34,9,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,5,26,52,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,8,52,20,1,EOS
FALSE,fullstop,FALSE,other,other,FALSE,1,6,1,94,4,1,NEOS
FALSE,other,FALSE,other,other,TRUE,0,6,1,362,112,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,5,1,36,46,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,22,30,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,4,18,57,2,EOS
TRUE,other,FALSE,capital_common,other,FALSE,0,5,7,148,220,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,8,116,19,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,27,80,2,EOS
FALSE,other,FALSE,other,title,FALSE,1,12,2,94,124,1,NEOS
FALSE,other,FALSE,other,other,FALSE,1,6,9,51,71,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,16,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,5,13,60,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,15,28,27,1,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,15,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,33,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,20,53,1,EOS
FALSE,numeric,FALSE,capital_common,other,FALSE,0,2,7,38,90,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,6,2,70,1,EOS
FALSE,other,TRUE,other,other,FALSE,0,3,6,182,75,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,458,170,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,69,20,1,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,3,2,6,20,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,2,44,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,85,75,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,2,22,72,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,78,23,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,5,18,191,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,39,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,9,3,5,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,4,24,21,2,EOS
FALSE,other,FALSE,other,title,FALSE,1,5,2,145,14,1,NEOS
FALSE,other,FALSE,other,other,FALSE,0,8,6,100,12,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,3,0,0,EOS
FALSE,other,TRUE,other,other,FALSE,1,1,1,10,53,2,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,38,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,1,4,9,78,10,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,5,45,43,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,7,1,169,29,1,NEOS
FALSE,numeric,FALSE,lower,other,TRUE,0,3,3,32,36,1,NEOS
FALSE,other,FALSE,other,title,FALSE,1,6,2,29,186,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,221,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,2,59,29,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,69,11,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,114,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,39,33,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,117,137,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,13,14,19,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,216,19,2,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,7,32,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,8,62,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,10,1,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,11,21,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,74,13,2,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,7,76,0,0,EOS
FALSE,numeric,FALSE,other,other,FALSE,0,6,1,94,29,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,6,69,65,1,EOS
FALSE,other,FALSE,other,other,FALSE,1,2,5,3,11,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,96,41,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,245,118,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,92,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,4,59,45,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,4,37,96,1,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,18,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,5,10,40,64,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,4,63,42,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,13,328,18,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,34,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,29,8,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,3,20,33,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,34,8,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,25,85,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,98,15,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,11,15,341,242,2,EOS
FALSE,other,TRUE,other,other,FALSE,0,2,11,17,49,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,6,53,53,1,EOS
FALSE,other,TRUE,capital_common,other,FALSE,0,1,8,108,81,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,9,28,59,2,EOS
TRUE,other,FALSE,comma,other,TRUE,2,1,3,291,9,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,9,31,85,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,33,68,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,22,51,2,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,7,11,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,1,11,16,271,265,2,EOS
FALSE,other,FALSE,fullstop,abbrev,FALSE,0,1,3,37,25,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,8,105,43,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,33,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,3,33,44,1,EOS
FALSE,other,FALSE,numeric,abbrev,FALSE,1,2,2,160,48,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,9,0,0,EOS
FALSE,other,TRUE,other,other,FALSE,0,2,9,83,24,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,5,12,127,25,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,5,224,85,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,7,24,20,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,13,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,6,62,17,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,4,36,66,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,10,8,49,20,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,11,123,50,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,6,85,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,10,117,35,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,69,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,4,107,59,2,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,6,47,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,12,53,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,7,64,10,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,69,364,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,2,17,18,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,16,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,6,115,38,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,2,41,59,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,286,129,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,88,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,63,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,1,11,61,35,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,6,42,66,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,5,42,38,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,9,292,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,45,13,1,EOS
FALSE,other,FALSE,capital_common,other,TRUE,0,4,1,31,105,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,173,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,108,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,79,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,18,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,60,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,5,15,29,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,4,22,29,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,83,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,4,58,37,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,10,6,349,91,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,10,79,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,11,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,14,44,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,202,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,12,378,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,7,7,20,41,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,5,169,108,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,25,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,189,0,0,EOS
FALSE,other,FALSE,lower,title,FALSE,1,3,4,53,32,1,NEOS
FALSE,fullstop,FALSE,np,other,FALSE,1,3,6,29,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,11,8,18,150,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,7,136,62,1,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,8,85,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,2,51,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,3,8,46,81,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,9,77,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,170,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,139,224,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,92,39,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,12,9,102,32,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,47,59,1,EOS
FALSE,other,TRUE,other,title,FALSE,1,1,3,43,17,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,2,57,11,1,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,6,29,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,3,6,55,2,EOS
FALSE,other,FALSE,other,title,FALSE,1,5,3,5,37,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,7,31,7,2,EOS
FALSE,other,FALSE,numeric,abbrev,FALSE,1,1,3,56,125,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,92,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,2,67,22,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,64,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,9,153,178,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,10,26,2,EOS
FALSE,numeric,FALSE,lower,abbrev,FALSE,0,2,2,58,62,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,68,86,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,20,136,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,82,57,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,11,8,23,150,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,45,40,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,27,134,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,8,152,122,2,EOS
FALSE,other,FALSE,capital_common,quotes,FALSE,0,3,2,49,253,2,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,5,48,0,0,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,43,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,7,5,87,20,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,11,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,3,3,39,99,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,11,40,285,2,EOS
FALSE,other,TRUE,numeric,other,FALSE,0,1,9,160,1,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,3,46,27,3,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,128,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,4,14,27,2,EOS
FALSE,other,FALSE,other,other,FALSE,1,5,1,6,21,2,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,5,5,18,91,2,EOS
FALSE,other,FALSE,np,other,FALSE,1,3,1,116,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,5,11,7,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,585,43,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,4,71,13,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,8,4,22,26,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,47,46,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,11,0,0,EOS
FALSE,other,FALSE,lower,other,TRUE,2,2,3,107,47,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,3,49,70,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,38,24,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,122,0,0,EOS
FALSE,other,TRUE,other,other,FALSE,0,3,7,54,170,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,5,10,16,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,10,38,19,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,128,164,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,7,201,111,2,EOS
FALSE,other,FALSE,lower,other,TRUE,4,3,7,9,68,1,NEOS
FALSE,other,FALSE,np,other,FALSE,1,3,7,103,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,13,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,6,67,0,0,EOS
FALSE,fullstop,FALSE,other,title,FALSE,1,7,3,13,6,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,32,56,2,EOS
FALSE,other,FALSE,np,quotes,FALSE,0,3,2,7,0,0,EOS
FALSE,other,FALSE,other,title,FALSE,1,8,2,5,85,2,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,45,13,1,EOS
FALSE,other,FALSE,other,time,FALSE,1,7,5,103,47,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,6,4,11,1,EOS
FALSE,other,FALSE,other,abbrev,FALSE,0,1,2,36,64,0,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,37,26,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,50,58,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,11,25,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,3,5,176,44,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,19,109,182,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,8,94,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,13,9,59,42,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,64,137,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,2,151,28,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,5,194,30,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,4,9,187,1,EOS
FALSE,other,FALSE,other,title,FALSE,1,4,3,36,9,1,NEOS
FALSE,other,FALSE,other,title,FALSE,1,5,2,21,23,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,5,56,98,1,EOS
FALSE,other,FALSE,other,other,FALSE,1,4,8,34,6,2,EOS
FALSE,other,FALSE,other,quotes,FALSE,0,4,2,139,129,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,11,37,108,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,9,101,153,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,7,9,13,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,5,94,283,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,9,61,17,1,EOS
FALSE,other,FALSE,other,title,FALSE,1,6,2,1,55,1,NEOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,140,302,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,4,164,71,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,4,6,12,32,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,68,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,61,99,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,3,29,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,6,28,110,1,EOS
FALSE,other,FALSE,other,other,TRUE,3,6,5,15,568,1,NEOS
FALSE,other,FALSE,other,title,FALSE,1,7,2,20,58,1,NEOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,11,0,0,EOS
FALSE,fullstop,FALSE,capital_common,other,FALSE,1,3,3,25,2,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,6,12,12,1,EOS
FALSE,other,FALSE,other,other,FALSE,0,4,5,49,14,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,115,0,0,EOS
FALSE,other,FALSE,other,other,FALSE,0,6,7,97,45,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,3,64,152,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,44,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,8,105,57,2,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,4,35,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,7,65,27,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,10,59,1,EOS
TRUE,other,FALSE,np,other,FALSE,0,3,4,27,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,10,13,25,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,7,98,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,3,21,69,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,1,4,8,73,18,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,4,37,19,2,EOS
FALSE,other,FALSE,other,other,FALSE,0,2,3,13,45,1,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,5,44,0,0,EOS
FALSE,other,FALSE,np,other,FALSE,0,3,1,195,0,0,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,4,39,88,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,3,5,38,109,1,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,1,6,37,31,2,EOS
FALSE,other,FALSE,capital_common,other,FALSE,0,2,10,22,36,2,EOS
