@RELATION fullstop

             @ATTRIBUTE length integer 

             @ATTRIBUTE dist_BOS integer 

             @ATTRIBUTE init_spaces integer 

             @ATTRIBUTE init_tabs integer 

             @ATTRIBUTE class {NNHEAD, QUOTED, SIG, TABLE, GRAPHIC, HEADL, ADDRESS, ITEM, PTEXT}

             @DATA
9,13,0,0,NNHEAD
29,13,0,0,NNHEAD
56,13,0,0,NNHEAD
68,13,0,0,NNHEAD
42,13,0,0,NNHEAD
39,14,0,0,QUOTED
70,24,0,0,QUOTED
70,24,0,0,QUOTED
72,24,0,0,QUOTED
68,24,0,0,QUOTED
69,24,0,0,QUOTED
45,24,0,0,QUOTED
2,24,0,0,QUOTED
67,24,0,0,QUOTED
69,24,0,0,QUOTED
32,24,0,0,QUOTED
43,25,0,0,PTEXT
71,28,0,0,QUOTED
71,28,0,0,QUOTED
47,28,0,0,QUOTED
70,30,3,0,PTEXT
60,30,0,0,PTEXT
74,34,3,0,PTEXT
68,34,0,0,PTEXT
74,34,0,0,PTEXT
66,34,0,0,PTEXT
68,36,3,0,PTEXT
51,36,0,0,PTEXT
72,38,3,0,PTEXT
10,38,0,0,PTEXT
71,42,3,0,PTEXT
73,42,0,0,PTEXT
74,42,0,0,PTEXT
49,42,0,0,PTEXT
73,44,3,0,PTEXT
74,44,0,0,PTEXT
73,3,3,0,PTEXT
68,3,0,0,PTEXT
28,3,0,0,PTEXT
72,10,3,0,PTEXT
74,10,0,0,PTEXT
66,10,0,0,PTEXT
73,10,0,0,PTEXT
71,10,0,0,PTEXT
74,10,0,0,PTEXT
9,10,0,0,PTEXT
73,11,3,0,PTEXT
3,12,0,0,SIG
210,13,0,0,NNHEAD
43,13,0,0,NNHEAD
182,13,0,0,NNHEAD
44,13,0,0,NNHEAD
39,13,0,0,NNHEAD
59,13,0,0,NNHEAD
30,13,0,0,NNHEAD
54,13,0,0,NNHEAD
9,13,0,0,NNHEAD
23,13,0,0,NNHEAD
32,13,0,0,NNHEAD
32,13,0,0,NNHEAD
32,13,0,0,NNHEAD
73,14,0,0,QUOTED
75,18,0,0,QUOTED
76,18,0,0,QUOTED
71,18,0,0,QUOTED
75,18,0,0,QUOTED
76,26,0,0,PTEXT
77,26,0,0,PTEXT
79,26,0,0,PTEXT
70,26,0,0,PTEXT
79,26,0,0,PTEXT
78,26,0,0,PTEXT
76,26,0,0,PTEXT
37,26,0,0,PTEXT
79,30,0,0,PTEXT
78,30,0,0,PTEXT
77,30,0,0,PTEXT
48,30,0,0,PTEXT
73,33,0,0,PTEXT
70,33,0,0,PTEXT
42,33,0,0,PTEXT
3,37,0,0,SIG
57,37,0,0,SIG
71,37,0,0,SIG
73,37,0,0,SIG
163,12,0,0,NNHEAD
43,12,0,0,NNHEAD
135,12,0,0,NNHEAD
38,12,0,0,NNHEAD
39,12,0,0,NNHEAD
46,12,0,0,NNHEAD
30,12,0,0,NNHEAD
31,12,0,0,NNHEAD
10,12,0,0,NNHEAD
23,12,0,0,NNHEAD
32,12,0,0,NNHEAD
32,12,0,0,NNHEAD
72,15,0,0,PTEXT
78,15,0,0,PTEXT
36,15,0,0,PTEXT
76,17,0,0,PTEXT
60,17,0,0,PTEXT
42,55,0,1,ITEM
59,55,0,2,ITEM
62,55,0,2,ITEM
61,55,0,2,ITEM
65,55,0,2,ITEM
63,55,0,2,ITEM
15,55,0,2,ITEM
15,55,0,1,ITEM
63,55,0,2,ITEM
65,55,0,2,ITEM
62,55,0,2,ITEM
63,55,0,2,ITEM
37,55,0,2,ITEM
39,55,0,1,ITEM
63,55,0,2,ITEM
63,55,0,2,ITEM
64,55,0,2,ITEM
10,55,0,2,ITEM
14,55,0,1,ITEM
65,55,0,2,ITEM
63,55,0,2,ITEM
65,55,0,2,ITEM
64,55,0,2,ITEM
62,55,0,2,ITEM
19,55,0,2,ITEM
40,55,0,1,ITEM
63,55,0,2,ITEM
61,55,0,2,ITEM
63,55,0,2,ITEM
41,55,0,2,ITEM
30,55,0,1,ITEM
63,55,0,2,ITEM
55,55,0,2,ITEM
62,55,0,2,ITEM
58,55,0,2,ITEM
60,55,0,2,ITEM
62,55,0,2,ITEM
44,55,0,2,ITEM
70,57,0,0,PTEXT
58,57,0,0,PTEXT
78,59,0,0,PTEXT
30,59,0,0,PTEXT
64,74,0,1,ITEM
50,74,0,1,ITEM
64,74,0,1,ITEM
43,74,0,1,ITEM
37,74,0,1,ITEM
40,74,0,1,ITEM
62,74,0,1,ITEM
31,74,0,1,ITEM
30,74,0,1,ITEM
66,74,0,1,ITEM
21,74,0,1,ITEM
69,74,0,1,ITEM
67,74,0,1,ITEM
63,74,0,1,ITEM
55,74,0,1,ITEM
78,77,0,0,PTEXT
76,77,0,0,PTEXT
65,77,0,0,PTEXT
16,85,0,1,TABLE
17,85,0,1,TABLE
12,85,0,1,TABLE
38,85,5,0,TABLE
26,85,0,1,TABLE
27,85,0,1,TABLE
30,85,0,1,TABLE
26,85,0,1,TABLE
74,87,0,0,PTEXT
55,87,0,0,PTEXT
17,95,0,1,TABLE
33,95,0,1,TABLE
27,95,0,1,TABLE
30,95,0,1,TABLE
34,95,12,0,TABLE
25,95,0,1,TABLE
30,95,0,1,TABLE
28,95,0,1,TABLE
76,98,0,0,PTEXT
76,98,0,0,PTEXT
13,98,0,0,PTEXT
78,102,0,0,PTEXT
77,102,0,0,PTEXT
75,102,0,0,PTEXT
21,102,0,0,PTEXT
74,107,0,0,PTEXT
72,107,0,0,PTEXT
77,107,0,0,PTEXT
76,107,0,0,PTEXT
64,107,0,0,PTEXT
77,112,0,0,PTEXT
76,112,0,0,PTEXT
78,112,0,0,PTEXT
75,112,0,0,PTEXT
8,112,0,0,PTEXT
73,114,0,0,PTEXT
12,114,0,0,PTEXT
42,115,0,0,PTEXT
5,118,0,0,PTEXT
18,118,0,0,PTEXT
29,118,0,0,PTEXT
131,13,0,0,NNHEAD
43,13,0,0,NNHEAD
103,13,0,0,NNHEAD
41,13,0,0,NNHEAD
39,13,0,0,NNHEAD
35,13,0,0,NNHEAD
30,13,0,0,NNHEAD
60,13,0,0,NNHEAD
9,13,0,0,NNHEAD
23,13,0,0,NNHEAD
32,13,0,0,NNHEAD
74,13,0,0,NNHEAD
32,13,0,0,NNHEAD
32,17,0,0,QUOTED
48,17,0,0,QUOTED
79,17,0,0,QUOTED
24,17,0,0,QUOTED
66,19,0,0,PTEXT
42,19,0,0,PTEXT
69,21,0,0,QUOTED
75,21,0,0,QUOTED
64,23,0,0,PTEXT
16,23,0,0,PTEXT
48,24,0,0,QUOTED
66,29,0,0,PTEXT
67,29,0,0,PTEXT
67,29,0,0,PTEXT
68,29,0,0,PTEXT
23,29,0,0,PTEXT
69,33,0,0,PTEXT
69,33,0,0,PTEXT
69,33,0,0,PTEXT
21,33,0,0,PTEXT
74,34,0,0,QUOTED
66,41,0,0,PTEXT
69,41,0,0,PTEXT
67,41,0,0,PTEXT
69,41,0,0,PTEXT
70,41,0,0,PTEXT
68,41,0,0,PTEXT
52,41,0,0,PTEXT
70,54,0,0,PTEXT
70,54,0,0,PTEXT
67,54,0,0,PTEXT
67,54,0,0,PTEXT
66,54,0,0,PTEXT
68,54,0,0,PTEXT
69,54,0,0,PTEXT
70,54,0,0,PTEXT
67,54,0,0,PTEXT
70,54,0,0,PTEXT
67,54,0,0,PTEXT
70,54,0,0,PTEXT
62,54,0,0,PTEXT
78,56,0,0,QUOTED
30,56,0,0,QUOTED
66,61,0,0,PTEXT
65,61,0,0,PTEXT
64,61,0,0,PTEXT
64,61,0,0,PTEXT
58,61,0,0,PTEXT
3,66,0,0,SIG
33,66,0,0,SIG
43,66,0,0,SIG
53,66,0,2,SIG
68,66,1,0,SIG
155,12,0,0,NNHEAD
43,12,0,0,NNHEAD
127,12,0,0,NNHEAD
47,12,0,0,NNHEAD
39,12,0,0,NNHEAD
58,12,0,0,NNHEAD
30,12,0,0,NNHEAD
56,12,0,0,NNHEAD
9,12,0,0,NNHEAD
23,12,0,0,NNHEAD
32,12,0,0,NNHEAD
32,12,0,0,NNHEAD
68,17,0,0,PTEXT
57,17,0,0,PTEXT
68,17,0,0,PTEXT
69,17,0,0,PTEXT
41,17,0,0,PTEXT
69,21,0,0,PTEXT
67,21,0,0,PTEXT
59,21,0,0,PTEXT
45,21,0,0,PTEXT
70,24,0,0,PTEXT
69,24,0,0,PTEXT
62,24,0,0,PTEXT
2,27,0,0,SIG
63,27,0,0,SIG
77,27,0,0,SIG
39,10,0,0,NNHEAD
39,10,0,0,NNHEAD
25,10,0,0,NNHEAD
30,10,0,0,NNHEAD
77,10,0,0,NNHEAD
9,10,0,0,NNHEAD
23,10,0,0,NNHEAD
39,10,0,0,NNHEAD
110,10,0,0,NNHEAD
32,10,0,0,NNHEAD
48,16,0,0,QUOTED
49,16,0,0,QUOTED
38,16,0,0,QUOTED
72,16,0,0,QUOTED
68,16,0,0,QUOTED
29,16,0,0,QUOTED
65,22,0,0,QUOTED
70,22,0,0,QUOTED
66,22,0,0,QUOTED
70,22,0,0,QUOTED
67,22,0,0,QUOTED
43,22,0,0,QUOTED
72,28,0,0,PTEXT
67,28,0,0,PTEXT
71,28,0,0,PTEXT
74,28,0,0,PTEXT
68,28,0,0,PTEXT
44,28,0,0,PTEXT
76,32,0,0,PTEXT
74,32,0,0,PTEXT
72,32,0,0,PTEXT
28,32,0,0,PTEXT
1,1,0,0,SIG
3,6,0,0,SIG
77,6,0,0,SIG
77,6,0,0,SIG
78,6,0,0,SIG
77,6,0,0,SIG
223,13,0,0,NNHEAD
43,13,0,0,NNHEAD
195,13,0,0,NNHEAD
39,13,0,0,NNHEAD
39,13,0,0,NNHEAD
25,13,0,0,NNHEAD
30,13,0,0,NNHEAD
77,13,0,0,NNHEAD
9,13,0,0,NNHEAD
23,13,0,0,NNHEAD
39,13,0,0,NNHEAD
229,13,0,0,NNHEAD
32,13,0,0,NNHEAD
44,25,0,0,QUOTED
51,25,0,0,QUOTED
68,25,0,0,QUOTED
46,25,0,0,QUOTED
3,25,0,0,QUOTED
74,25,0,0,QUOTED
70,25,0,0,QUOTED
58,25,0,0,QUOTED
5,25,0,0,QUOTED
76,25,0,0,QUOTED
74,25,0,0,QUOTED
52,25,0,0,QUOTED
76,33,0,0,QUOTED
74,33,0,0,QUOTED
77,33,0,0,QUOTED
74,33,0,0,QUOTED
75,33,0,0,QUOTED
73,33,0,0,QUOTED
74,33,0,0,QUOTED
49,33,0,0,QUOTED
74,39,0,0,QUOTED
73,39,0,0,QUOTED
74,39,0,0,QUOTED
69,39,0,0,QUOTED
72,39,0,0,QUOTED
68,39,0,0,QUOTED
74,3,0,0,PTEXT
74,3,0,0,PTEXT
69,3,0,0,PTEXT
65,9,0,0,PTEXT
70,9,0,0,PTEXT
72,9,0,0,PTEXT
70,9,0,0,PTEXT
69,9,0,0,PTEXT
73,9,0,0,PTEXT
73,15,0,0,PTEXT
72,15,0,0,PTEXT
63,15,0,0,PTEXT
73,15,0,0,PTEXT
69,15,0,0,PTEXT
39,15,0,0,PTEXT
74,23,0,0,PTEXT
73,23,0,0,PTEXT
73,23,0,0,PTEXT
70,23,0,0,PTEXT
73,23,0,0,PTEXT
64,23,0,0,PTEXT
70,23,0,0,PTEXT
44,23,0,0,PTEXT
72,37,0,0,PTEXT
75,37,0,0,PTEXT
73,37,0,0,PTEXT
71,37,0,0,PTEXT
72,37,0,0,PTEXT
69,37,0,0,PTEXT
69,37,0,0,PTEXT
70,37,0,0,PTEXT
65,37,0,0,PTEXT
69,37,0,0,PTEXT
74,37,0,0,PTEXT
75,37,0,0,PTEXT
73,37,0,0,PTEXT
38,37,0,0,PTEXT
1,1,0,0,SIG
3,6,0,0,SIG
77,6,0,0,SIG
77,6,0,0,SIG
78,6,0,0,SIG
77,6,0,0,SIG
61,12,0,0,NNHEAD
43,12,0,0,NNHEAD
169,12,0,0,NNHEAD
54,12,0,0,NNHEAD
39,12,0,0,NNHEAD
23,12,0,0,NNHEAD
30,12,0,0,NNHEAD
83,12,0,0,NNHEAD
9,12,0,0,NNHEAD
23,12,0,0,NNHEAD
39,12,0,0,NNHEAD
32,12,0,0,NNHEAD
74,20,0,0,PTEXT
72,20,0,0,PTEXT
76,20,0,0,PTEXT
76,20,0,0,PTEXT
71,20,0,0,PTEXT
69,20,0,0,PTEXT
75,20,0,0,PTEXT
71,20,0,0,PTEXT
76,30,0,0,PTEXT
76,30,0,0,PTEXT
74,30,0,0,PTEXT
72,30,0,0,PTEXT
70,30,0,0,PTEXT
76,30,0,0,PTEXT
76,30,0,0,PTEXT
73,30,0,0,PTEXT
76,30,0,0,PTEXT
72,30,0,0,PTEXT
68,1,0,0,HEADL
35,48,0,3,TABLE
49,48,0,0,TABLE
67,48,0,0,TABLE
42,48,1,0,TABLE
43,48,1,0,TABLE
43,48,1,0,TABLE
42,48,1,0,TABLE
42,48,1,0,TABLE
42,48,1,0,TABLE
42,48,1,0,TABLE
42,48,1,0,TABLE
42,48,1,0,TABLE
42,48,0,0,TABLE
42,48,0,0,TABLE
42,48,0,0,TABLE
42,48,0,0,TABLE
42,48,0,0,TABLE
42,48,0,0,TABLE
42,48,0,0,TABLE
42,48,0,0,TABLE
42,48,0,0,TABLE
42,48,0,0,TABLE
41,48,0,0,TABLE
42,48,0,0,TABLE
41,48,0,0,TABLE
41,48,0,0,TABLE
42,48,0,0,TABLE
42,48,0,0,TABLE
41,48,0,0,TABLE
42,48,0,0,TABLE
42,48,0,0,TABLE
41,48,0,0,TABLE
41,48,0,0,TABLE
41,48,0,0,TABLE
42,48,0,0,TABLE
42,48,0,0,TABLE
42,48,0,0,TABLE
41,48,0,0,TABLE
42,48,0,0,TABLE
41,48,0,0,TABLE
42,48,0,0,TABLE
42,48,0,0,TABLE
41,48,0,0,TABLE
42,48,0,0,TABLE
41,48,0,0,TABLE
45,48,0,0,TABLE
73,48,3,0,TABLE
75,3,0,0,PTEXT
73,3,0,0,PTEXT
62,3,0,0,PTEXT
44,4,0,0,PTEXT
44,9,0,0,TABLE
41,9,0,0,TABLE
39,9,0,0,TABLE
46,9,0,0,TABLE
53,9,0,0,TABLE
8,1,0,0,PTEXT
4,3,0,0,PTEXT
9,3,0,0,PTEXT
61,13,0,0,NNHEAD
43,13,0,0,NNHEAD
87,13,0,0,NNHEAD
8,13,0,0,NNHEAD
54,13,0,0,NNHEAD
39,13,0,0,NNHEAD
46,13,0,0,NNHEAD
30,13,0,0,NNHEAD
83,13,0,0,NNHEAD
9,13,0,0,NNHEAD
23,13,0,0,NNHEAD
39,13,0,0,NNHEAD
32,13,0,0,NNHEAD
72,17,0,0,PTEXT
72,17,0,0,PTEXT
73,17,0,0,PTEXT
42,17,0,0,PTEXT
76,21,0,0,PTEXT
72,21,0,0,PTEXT
68,21,0,0,PTEXT
50,21,0,0,PTEXT
66,1,0,0,PTEXT
33,2,0,0,PTEXT
69,5,0,0,PTEXT
76,5,0,0,PTEXT
73,5,0,0,PTEXT
71,7,0,0,PTEXT
62,7,0,0,PTEXT
70,6,0,0,PTEXT
71,6,0,0,PTEXT
74,6,0,0,PTEXT
76,6,0,0,PTEXT
74,6,0,0,PTEXT
19,6,0,0,PTEXT
74,13,0,0,PTEXT
70,13,0,0,PTEXT
73,13,0,0,PTEXT
67,13,0,0,PTEXT
71,13,0,0,PTEXT
76,13,0,0,PTEXT
19,13,0,0,PTEXT
73,14,0,0,PTEXT
25,19,0,0,PTEXT
68,19,0,0,PTEXT
76,19,0,0,PTEXT
73,19,0,0,PTEXT
60,19,0,0,PTEXT
72,22,0,0,PTEXT
76,22,0,0,PTEXT
63,22,0,0,PTEXT
70,2,0,0,PTEXT
23,2,0,0,PTEXT
65,6,0,0,PTEXT
74,6,0,0,PTEXT
76,6,0,0,PTEXT
50,6,0,0,PTEXT
74,13,0,0,PTEXT
73,13,0,0,PTEXT
69,13,0,0,PTEXT
75,13,0,0,PTEXT
74,13,0,0,PTEXT
76,13,0,0,PTEXT
26,13,0,0,PTEXT
49,1,0,0,PTEXT
34,2,0,0,PTEXT
71,3,0,0,PTEXT
75,3,0,0,PTEXT
58,3,0,0,PTEXT
65,8,15,0,TABLE
65,8,0,0,TABLE
65,8,0,0,TABLE
65,8,0,0,TABLE
65,8,0,0,TABLE
65,8,0,0,TABLE
65,8,0,0,TABLE
65,8,0,0,TABLE
65,9,0,0,TABLE
74,3,0,0,PTEXT
72,3,0,0,PTEXT
46,3,0,0,PTEXT
7,4,0,0,SIG
4,6,0,0,SIG
9,6,0,0,SIG
52,15,0,0,NNHEAD
43,15,0,0,NNHEAD
95,15,0,0,NNHEAD
37,15,0,0,NNHEAD
39,15,0,0,NNHEAD
35,15,0,0,NNHEAD
30,15,0,0,NNHEAD
51,15,0,0,NNHEAD
9,15,0,0,NNHEAD
23,15,0,0,NNHEAD
39,15,0,0,NNHEAD
47,15,0,0,NNHEAD
41,15,0,0,NNHEAD
32,15,0,0,NNHEAD
46,15,0,0,NNHEAD
69,32,0,0,PTEXT
73,32,0,0,PTEXT
69,32,0,0,PTEXT
67,32,0,0,PTEXT
64,32,0,0,PTEXT
74,32,0,0,PTEXT
74,32,0,0,PTEXT
69,32,0,0,PTEXT
70,32,0,0,PTEXT
72,32,0,0,PTEXT
71,32,0,0,PTEXT
74,32,0,0,PTEXT
71,32,0,0,PTEXT
70,32,0,0,PTEXT
71,32,0,0,PTEXT
74,32,0,0,PTEXT
69,32,0,0,PTEXT
54,13,0,0,NNHEAD
43,13,0,0,NNHEAD
95,13,0,0,NNHEAD
26,13,0,0,NNHEAD
39,13,0,0,NNHEAD
36,13,0,0,NNHEAD
30,13,0,0,NNHEAD
43,13,0,0,NNHEAD
9,13,0,0,NNHEAD
23,13,0,0,NNHEAD
39,13,0,0,NNHEAD
39,13,0,0,NNHEAD
32,13,0,0,NNHEAD
47,16,0,0,QUOTED
69,16,0,0,QUOTED
34,16,0,0,QUOTED
75,28,0,0,QUOTED
70,28,0,0,QUOTED
20,28,0,0,QUOTED
3,28,0,0,QUOTED
68,28,0,0,QUOTED
75,28,0,0,QUOTED
24,28,0,0,QUOTED
3,28,0,0,QUOTED
72,28,0,0,QUOTED
39,28,0,0,QUOTED
3,28,0,0,QUOTED
6,28,0,0,QUOTED
71,30,0,0,PTEXT
59,30,0,0,PTEXT
73,38,0,0,PTEXT
74,38,0,0,PTEXT
68,38,0,0,PTEXT
74,38,0,0,PTEXT
72,38,0,0,PTEXT
71,38,0,0,PTEXT
73,38,0,0,PTEXT
14,38,0,0,PTEXT
8,39,0,0,PTEXT
3,40,0,0,PTEXT
56,13,0,0,NNHEAD
43,13,0,0,NNHEAD
52,13,0,0,NNHEAD
47,13,0,0,NNHEAD
39,13,0,0,NNHEAD
32,13,0,0,NNHEAD
30,13,0,0,NNHEAD
55,13,0,0,NNHEAD
9,13,0,0,NNHEAD
23,13,0,0,NNHEAD
39,13,0,0,NNHEAD
148,13,0,0,NNHEAD
32,13,0,0,NNHEAD
78,14,0,0,QUOTED
61,22,0,0,QUOTED
53,22,0,0,QUOTED
63,22,0,0,QUOTED
59,22,0,0,QUOTED
65,22,0,0,QUOTED
63,22,0,0,QUOTED
65,22,0,0,QUOTED
55,22,0,0,QUOTED
74,26,0,0,PTEXT
77,26,0,0,PTEXT
76,26,0,0,PTEXT
75,26,0,0,PTEXT
77,31,0,0,PTEXT
75,31,0,0,PTEXT
77,31,0,0,PTEXT
76,31,0,0,PTEXT
56,31,0,0,PTEXT
3,5,0,0,SIG
80,5,0,0,SIG
77,5,0,0,SIG
77,5,0,0,SIG
77,5,0,0,SIG
53,12,0,0,NNHEAD
43,12,0,0,NNHEAD
52,12,0,0,NNHEAD
40,12,0,0,NNHEAD
39,12,0,0,NNHEAD
25,12,0,0,NNHEAD
30,12,0,0,NNHEAD
53,12,0,0,NNHEAD
9,12,0,0,NNHEAD
23,12,0,0,NNHEAD
39,12,0,0,NNHEAD
32,12,0,0,NNHEAD
74,19,0,0,PTEXT
70,19,0,0,PTEXT
72,19,0,0,PTEXT
70,19,0,0,PTEXT
72,19,0,0,PTEXT
70,19,0,0,PTEXT
70,19,0,0,PTEXT
22,20,0,0,SIG
48,13,0,0,NNHEAD
43,13,0,0,NNHEAD
95,13,0,0,NNHEAD
34,13,0,0,NNHEAD
39,13,0,0,NNHEAD
32,13,0,0,NNHEAD
30,13,0,0,NNHEAD
31,13,0,0,NNHEAD
9,13,0,0,NNHEAD
23,13,0,0,NNHEAD
39,13,0,0,NNHEAD
138,13,0,0,NNHEAD
32,13,0,0,NNHEAD
53,17,0,0,QUOTED
73,17,0,0,QUOTED
71,17,0,0,QUOTED
31,17,0,0,QUOTED
77,20,0,0,PTEXT
76,20,0,0,PTEXT
40,20,0,0,PTEXT
71,24,0,0,QUOTED
75,24,0,0,QUOTED
70,24,0,0,QUOTED
40,24,0,0,QUOTED
78,28,0,0,PTEXT
76,28,0,0,PTEXT
71,28,0,0,PTEXT
38,28,0,0,PTEXT
15,29,0,0,QUOTED
78,33,0,0,PTEXT
77,33,0,0,PTEXT
71,33,0,0,PTEXT
65,33,0,0,PTEXT
74,35,0,0,PTEXT
61,35,0,0,PTEXT
5,38,0,0,PTEXT
18,38,0,0,PTEXT
25,38,0,0,PTEXT
53,13,0,0,NNHEAD
43,13,0,0,NNHEAD
127,13,0,0,NNHEAD
43,13,0,0,NNHEAD
39,13,0,0,NNHEAD
70,13,0,0,NNHEAD
37,13,0,0,NNHEAD
51,13,0,0,NNHEAD
9,13,0,0,NNHEAD
29,13,0,0,NNHEAD
65,13,0,0,NNHEAD
47,13,0,0,NNHEAD
41,13,0,0,NNHEAD
74,15,0,0,PTEXT
6,15,0,0,PTEXT
65,22,0,0,QUOTED
66,22,0,0,QUOTED
45,22,0,0,QUOTED
2,22,0,0,QUOTED
70,22,0,0,QUOTED
71,22,0,0,QUOTED
23,22,0,0,QUOTED
74,26,0,0,PTEXT
66,26,0,0,PTEXT
73,26,0,0,PTEXT
30,26,0,0,PTEXT
73,28,0,0,PTEXT
51,28,0,0,PTEXT
74,33,0,0,PTEXT
73,33,0,0,PTEXT
71,33,0,0,PTEXT
72,33,0,0,PTEXT
49,33,0,0,PTEXT
72,35,0,0,PTEXT
8,35,0,0,PTEXT
3,36,0,0,SIG
3,1,0,0,SIG
53,12,0,0,NNHEAD
43,12,0,0,NNHEAD
152,12,0,0,NNHEAD
35,12,0,0,NNHEAD
39,12,0,0,NNHEAD
43,12,0,0,NNHEAD
30,12,0,0,NNHEAD
64,12,0,0,NNHEAD
9,12,0,0,NNHEAD
23,12,0,0,NNHEAD
39,12,0,0,NNHEAD
32,12,0,0,NNHEAD
74,56,4,0,PTEXT
74,56,0,0,PTEXT
42,56,0,0,PTEXT
76,56,4,0,PTEXT
73,56,0,0,PTEXT
70,56,0,0,PTEXT
75,56,0,0,PTEXT
75,56,0,0,PTEXT
49,56,0,0,PTEXT
76,56,4,0,PTEXT
77,56,0,0,PTEXT
75,56,0,0,PTEXT
76,56,0,0,PTEXT
74,56,0,0,PTEXT
25,56,0,0,PTEXT
72,56,4,0,PTEXT
72,56,0,0,PTEXT
77,56,0,0,PTEXT
75,56,0,0,PTEXT
74,56,0,0,PTEXT
78,56,0,0,PTEXT
77,56,0,0,PTEXT
45,56,0,0,PTEXT
74,56,4,0,PTEXT
76,56,0,0,PTEXT
71,56,0,0,PTEXT
75,56,0,0,PTEXT
38,56,0,0,PTEXT
71,56,4,0,PTEXT
71,56,0,0,PTEXT
77,56,0,0,PTEXT
74,56,0,0,PTEXT
71,56,4,0,PTEXT
75,56,0,0,PTEXT
76,56,0,0,PTEXT
72,56,0,0,PTEXT
72,56,0,0,PTEXT
40,56,0,0,PTEXT
76,56,4,0,PTEXT
67,56,0,0,PTEXT
72,56,0,0,PTEXT
76,56,0,0,PTEXT
71,56,0,0,PTEXT
52,56,0,0,PTEXT
5,57,0,0,SIG
61,12,0,0,NNHEAD
43,12,0,0,NNHEAD
169,12,0,0,NNHEAD
54,12,0,0,NNHEAD
39,12,0,0,NNHEAD
29,12,0,0,NNHEAD
30,12,0,0,NNHEAD
83,12,0,0,NNHEAD
9,12,0,0,NNHEAD
23,12,0,0,NNHEAD
39,12,0,0,NNHEAD
32,12,0,0,NNHEAD
76,14,0,0,PTEXT
63,14,0,0,PTEXT
74,15,0,0,PTEXT
68,1,0,0,PTEXT
45,1,0,0,TABLE
42,45,1,0,TABLE
43,45,1,0,TABLE
43,45,1,0,TABLE
42,45,1,0,TABLE
42,45,1,0,TABLE
42,45,1,0,TABLE
42,45,1,0,TABLE
42,45,1,0,TABLE
42,45,1,0,TABLE
42,45,0,0,TABLE
42,45,0,0,TABLE
42,45,0,0,TABLE
42,45,0,0,TABLE
42,45,0,0,TABLE
42,45,0,0,TABLE
42,45,0,0,TABLE
42,45,0,0,TABLE
42,45,0,0,TABLE
42,45,0,0,TABLE
41,45,0,0,TABLE
42,45,0,0,TABLE
41,45,0,0,TABLE
41,45,0,0,TABLE
42,45,0,0,TABLE
41,45,0,0,TABLE
42,45,0,0,TABLE
41,45,0,0,TABLE
42,45,0,0,TABLE
42,45,0,0,TABLE
41,45,0,0,TABLE
41,45,0,0,TABLE
41,45,0,0,TABLE
42,45,0,0,TABLE
42,45,0,0,TABLE
42,45,0,0,TABLE
41,45,0,0,TABLE
42,45,0,0,TABLE
41,45,0,0,TABLE
42,45,0,0,TABLE
42,45,0,0,TABLE
41,45,0,0,TABLE
42,45,0,0,TABLE
41,45,0,0,TABLE
45,45,0,0,TABLE
75,3,0,0,PTEXT
73,3,0,0,PTEXT
62,3,0,0,PTEXT
44,4,0,0,PTEXT
44,9,0,0,TABLE
41,9,0,0,TABLE
39,9,0,0,TABLE
46,9,0,0,TABLE
53,9,0,0,TABLE
53,13,0,0,NNHEAD
43,13,0,0,NNHEAD
152,13,0,0,NNHEAD
39,13,0,0,NNHEAD
39,13,0,0,NNHEAD
46,13,0,0,NNHEAD
30,13,0,0,NNHEAD
77,13,0,0,NNHEAD
9,13,0,0,NNHEAD
23,13,0,0,NNHEAD
39,13,0,0,NNHEAD
39,13,0,0,NNHEAD
32,13,0,0,NNHEAD
55,20,0,0,QUOTED
75,20,0,0,QUOTED
28,20,0,0,QUOTED
70,20,0,0,QUOTED
78,20,0,0,QUOTED
75,20,0,0,QUOTED
62,20,0,0,QUOTED
72,26,0,0,PTEXT
73,26,0,0,PTEXT
68,26,0,0,PTEXT
74,26,0,0,PTEXT
67,26,0,0,PTEXT
69,26,0,0,PTEXT
74,28,0,0,QUOTED
37,28,0,0,QUOTED
71,41,0,0,PTEXT
72,41,0,0,PTEXT
67,41,0,0,PTEXT
70,41,0,0,PTEXT
74,41,0,0,PTEXT
72,41,0,0,PTEXT
72,41,0,0,PTEXT
74,41,0,0,PTEXT
72,41,0,0,PTEXT
68,41,0,0,PTEXT
72,41,0,0,PTEXT
72,41,0,0,PTEXT
55,41,0,0,PTEXT
72,43,0,0,QUOTED
35,43,0,0,QUOTED
63,47,0,0,PTEXT
67,47,0,0,PTEXT
71,47,0,0,PTEXT
39,47,0,0,PTEXT
72,49,0,0,QUOTED
24,49,0,0,QUOTED
74,54,0,0,PTEXT
69,54,0,0,PTEXT
72,54,0,0,PTEXT
73,54,0,0,PTEXT
51,54,0,0,PTEXT
51,56,0,0,QUOTED
36,56,0,0,QUOTED
54,58,0,0,PTEXT
53,58,0,0,PTEXT
68,60,0,0,PTEXT
72,60,0,0,PTEXT
2,5,0,0,SIG
77,5,0,0,SIG
77,5,0,0,SIG
78,5,0,0,SIG
77,5,0,0,SIG
53,13,0,0,NNHEAD
43,13,0,0,NNHEAD
169,13,0,0,NNHEAD
39,13,0,0,NNHEAD
39,13,0,0,NNHEAD
43,13,0,0,NNHEAD
30,13,0,0,NNHEAD
